0 0
1 0.00810957772685
2 0.0341104886735
3 0.052870742062
4 0.0565535530824
5 0.0612735999532
6 0.0651077178775
7 0.0765192362879
8 0.0784620920379
9 0.10716104623
10 0.13459693457
11 0.145900987588
12 0.151411750773
13 0.151790679319
14 0.166740919445
15 0.176522763778
16 0.201463134202
17 0.215946958392
18 0.242797879129
19 0.253352513149
20 0.257259194341
21 0.272945364971
22 0.277761613802
23 0.285016887051
24 0.291088287118
25 0.318229991335
26 0.334829779211
27 0.348938637439
28 0.353855975123
29 0.376738710362
30 0.379001955407
31 0.387073307838
32 0.415475023967
33 0.438929334935
34 0.456033925977
35 0.459274290294
36 0.480287285691
37 0.507368499096
38 0.53006331464
39 0.547187215029
40 0.549995147888
41 0.561129599038
42 0.579598969221
43 0.58623927628
44 0.603664420649
45 0.626261429017
46 0.631137751692
47 0.639389709967
48 0.668411663269
49 0.68963800812
50 0.701799277591
51 0.714291634364
52 0.73291960058
53 0.740307255667
54 0.761674883543
55 0.772079819413
56 0.782644197091
57 0.793360277501
58 0.80843759304
59 0.835495782896
60 0.844462249928
61 0.864527303983
62 0.890349739135
63 0.909616891169
64 0.918013229985
65 0.921370795128
66 0.942877149099
67 0.955718207855
68 0.96127257536
69 0.984885960846
70 1.0
71 1.0
72 1.0
73 1.0
74 1.0
75 1.0
76 1.0
77 1.0
78 1.0
79 1.0
80 1.0
81 1.0
82 1.0
83 1.0
84 1.0
85 1.0
86 1.0
87 1.0
88 1.0
89 1.0
90 1.0
91 1.0
92 1.0
93 1.0
94 1.0
95 1.0
96 1.0
97 1.0
98 1.0
99 1.0
100 1.0
