0 0
1 0.0267831288929
2 0.0518139607482
3 0.0641616419985
4 0.089633841097
5 0.0964686248732
6 0.110192870329
7 0.123598703301
8 0.12752942249
9 0.152506282554
10 0.162088021152
11 0.163887469248
12 0.179574597701
13 0.193564627208
14 0.196539684744
15 0.216020865524
16 0.238459588184
17 0.257742282753
18 0.279762231222
19 0.290582159621
20 0.319828418408
21 0.33813002804
22 0.344910641904
23 0.368020079605
24 0.39578161865
25 0.409760700808
26 0.437135721341
27 0.460226562835
28 0.481079315398
29 0.505741622041
30 0.51727555083
31 0.517413665881
32 0.524201753145
33 0.534635510502
34 0.539496064104
35 0.568787069282
36 0.568850666562
37 0.596083387513
38 0.607245449383
39 0.6154235286
40 0.626435411805
41 0.639291700216
42 0.648922481599
43 0.65072307911
44 0.66114272573
45 0.667813754788
46 0.686596810288
47 0.690667550281
48 0.703829870893
49 0.715755499535
50 0.720467090728
51 0.726381133028
52 0.735454989187
53 0.745336904082
54 0.758570141545
55 0.775382353819
56 0.800779337968
57 0.818141966388
58 0.820987212419
59 0.848372732248
60 0.849919195718
61 0.877444261111
62 0.902174931149
63 0.923455456758
64 0.943656557256
65 0.96444192981
66 0.976956138674
67 0.984946333701
68 0.985356081094
69 0.997011423349
70 1.0
71 1.0
72 1.0
73 1.0
74 1.0
75 1.0
76 1.0
77 1.0
78 1.0
79 1.0
80 1.0
81 1.0
82 1.0
83 1.0
84 1.0
85 1.0
86 1.0
87 1.0
88 1.0
89 1.0
90 1.0
91 1.0
92 1.0
93 1.0
94 1.0
95 1.0
96 1.0
97 1.0
98 1.0
99 1.0
100 1.0
