0 0
1 0.000533970278778
2 0.0297593579329
3 0.0484151237156
4 0.0629230246504
5 0.0883797145202
6 0.11188789395
7 0.128301817322
8 0.15513644134
9 0.16643638673
10 0.191394543649
11 0.213095855319
12 0.220740059944
13 0.233492225503
14 0.248409912339
15 0.265512366755
16 0.290497983595
17 0.302700660824
18 0.317739200969
19 0.319742464248
20 0.332769684024
21 0.339860558053
22 0.352176043056
23 0.373186530943
24 0.386413794017
25 0.396612918252
26 0.411144990246
27 0.418038987145
28 0.428947470099
29 0.44066485761
30 0.446839174736
31 0.464307479235
32 0.484038028816
33 0.508077796354
34 0.512497704856
35 0.523477293596
36 0.539595967409
37 0.561621491689
38 0.582085856621
39 0.61060824109
40 0.614982991457
41 0.624449250781
42 0.646124510819
43 0.652161858252
44 0.662793042514
45 0.669443579843
46 0.670597287367
47 0.675928567169
48 0.682674735238
49 0.707440958405
50 0.709664689998
51 0.719133941657
52 0.747948138344
53 0.77372202515
54 0.779216493975
55 0.789379417139
56 0.810159768579
57 0.811528693204
58 0.811656501225
59 0.814084924593
60 0.824918803609
61 0.849011457895
62 0.853752536538
63 0.87845503364
64 0.896438027226
65 0.906992752527
66 0.921382788423
67 0.932694848071
68 0.941817958954
69 0.943628659951
70 0.94594113973
71 0.973389558103
72 1.0
73 1.0
74 1.0
75 1.0
76 1.0
77 1.0
78 1.0
79 1.0
80 1.0
81 1.0
82 1.0
83 1.0
84 1.0
85 1.0
86 1.0
87 1.0
88 1.0
89 1.0
90 1.0
91 1.0
92 1.0
93 1.0
94 1.0
95 1.0
96 1.0
97 1.0
98 1.0
99 1.0
100 1.0
