0 0
1 0.0149957869998
2 0.0275524056848
3 0.0294573085334
4 0.0452886542541
5 0.0512554804984
6 0.0532269220953
7 0.0548155683222
8 0.0683657453183
9 0.0828837510008
10 0.0955855443646
11 0.0997457399067
12 0.102014072693
13 0.108731158911
14 0.124849209408
15 0.138517423304
16 0.145945905713
17 0.161742567571
18 0.174204788112
19 0.179236298096
20 0.183822645192
21 0.201211247823
22 0.217848133869
23 0.228543809625
24 0.232091194328
25 0.232144295146
26 0.237534731146
27 0.238121263232
28 0.252605058011
29 0.264483625488
30 0.278303808409
31 0.290960617645
32 0.301957192968
33 0.319300617012
34 0.326537657486
35 0.327247015642
36 0.332652757022
37 0.352217830899
38 0.358988692948
39 0.365358589206
40 0.381263796154
41 0.392111728122
42 0.406864434936
43 0.409217251909
44 0.413094738144
45 0.430429892296
46 0.443761296898
47 0.449249510901
48 0.465505750396
49 0.47151564536
50 0.483087406755
51 0.496546463191
52 0.506871945099
53 0.51504383683
54 0.521504639791
55 0.523057141616
56 0.541173134036
57 0.555963703936
58 0.557082359695
59 0.561981341054
60 0.565123068072
61 0.579358814085
62 0.592554573002
63 0.608402845777
64 0.618645798852
65 0.638184911525
66 0.649050306381
67 0.652423605683
68 0.664979207207
69 0.670781890274
70 0.685754381371
71 0.699256999228
72 0.709060468163
73 0.71207073277
74 0.716475550533
75 0.720260208762
76 0.739920371258
77 0.759778423456
78 0.75983890508
79 0.770952830731
80 0.777075753473
81 0.789942265539
82 0.792964880255
83 0.802034485956
84 0.807258732023
85 0.826197187572
86 0.836022207158
87 0.84195696101
88 0.856862659777
89 0.870038118588
90 0.874335577816
91 0.892769349198
92 0.89724258193
93 0.914489989336
94 0.919657124003
95 0.938028861054
96 0.953587287508
97 0.960478041136
98 0.977561807617
99 0.997117914717
100 1.0
